"Season","Date","Referee","HomeTeam","AwayTeam","FullTime","Halftime","HomeGoals","HomeGoalsHalftime","HomeShots","HomeShotsOnTarget","HomeCorners","HomeFouls","HomeYellowCards","HomeRedCards","AwayGoals","AwayGoalsHalftime","AwayShots","AwayShotsOnTarget","AwayCorners","AwayFouls","AwayYellowCards","AwayRedCards"
"2017/18",2018-03-17,"A Taylor","Liverpool","Watford","HomeWin","HomeWin",5,2,13,10,6,5,1,0,0,0,4,1,1,4,0,0
"2017/18",2018-03-17,"M Atkinson","Stoke","Everton","AwayWin","Draw",1,0,9,4,1,13,1,1,2,0,17,9,9,12,1,0
"2017/18",2018-03-31,"C Kavanagh","Brighton","Leicester","AwayWin","Draw",0,0,15,3,6,11,2,0,2,0,6,4,1,13,4,1
"2017/18",2018-03-31,"N Swarbrick","Crystal Palace","Liverpool","AwayWin","HomeWin",1,1,6,3,4,6,2,0,2,0,16,6,6,8,2,0
"2017/18",2018-03-31,"P Tierney","Everton","Man City","AwayWin","AwayWin",1,0,6,2,2,10,0,0,3,3,18,4,11,8,0,0
"2017/18",2018-03-31,"R Madley","Man United","Swansea","HomeWin","HomeWin",2,2,11,5,3,5,0,0,0,0,3,2,3,13,0,0
"2017/18",2018-03-31,"M Atkinson","Newcastle","Huddersfield","HomeWin","Draw",1,0,18,3,3,9,1,0,0,0,4,0,3,10,4,0
"2017/18",2018-03-31,"A Marriner","Watford","Bournemouth","Draw","Draw",2,1,16,5,7,16,4,0,2,1,13,6,4,6,0,0
"2017/18",2018-03-31,"L Probert","West Brom","Burnley","AwayWin","AwayWin",1,0,8,3,1,12,1,0,2,1,11,4,6,9,3,0
"2017/18",2018-03-31,"J Moss","West Ham","Southampton","HomeWin","HomeWin",3,3,13,5,5,9,0,0,0,0,9,0,9,16,3,0
"2017/18",2018-04-01,"C Pawson","Arsenal","Stoke","HomeWin","Draw",3,0,24,11,6,9,1,0,0,0,8,2,5,13,2,0
"2017/18",2018-04-01,"A Marriner","Chelsea","Tottenham","AwayWin","Draw",1,1,14,4,5,4,0,0,3,1,12,7,5,11,1,0
"2017/18",2018-04-07,"J Moss","Bournemouth","Crystal Palace","Draw","Draw",2,0,20,5,11,8,2,0,2,0,13,6,3,9,2,0
"2017/18",2018-04-07,"A Taylor","Brighton","Huddersfield","Draw","Draw",1,1,13,4,5,13,1,1,1,1,14,5,3,7,0,0
"2017/18",2018-04-07,"M Oliver","Everton","Liverpool","Draw","Draw",0,0,6,1,3,12,0,0,0,0,10,3,2,7,0,0
"2017/18",2018-04-07,"S Attwell","Leicester","Newcastle","AwayWin","AwayWin",1,0,8,1,7,7,1,0,2,1,8,4,5,14,3,0
"2017/18",2018-04-07,"M Atkinson","Man City","Man United","AwayWin","HomeWin",2,2,20,6,8,17,6,0,3,0,5,4,4,9,3,0
"2017/18",2018-04-07,"G Scott","Stoke","Tottenham","AwayWin","Draw",1,0,10,4,6,19,4,0,2,0,15,4,3,8,3,0
"2017/18",2018-04-07,"P Tierney","Watford","Burnley","AwayWin","Draw",1,0,14,5,11,18,2,0,2,0,7,4,1,12,2,0
"2017/18",2018-04-07,"R East","West Brom","Swansea","Draw","Draw",1,0,15,3,5,15,3,0,1,0,7,1,1,5,2,0
"2017/18",2018-04-08,"A Marriner","Arsenal","Southampton","HomeWin","HomeWin",3,2,13,7,8,11,2,1,2,1,15,8,6,7,1,1
"2017/18",2018-04-08,"K Friend","Chelsea","West Ham","Draw","HomeWin",1,1,23,6,10,7,0,0,1,0,5,2,6,11,1,0
"2017/18",2018-04-14,"M Atkinson","Burnley","Leicester","HomeWin","HomeWin",2,2,8,3,4,9,2,0,1,0,15,6,8,10,1,0
"2017/18",2018-04-14,"A Marriner","Crystal Palace","Brighton","HomeWin","HomeWin",3,3,15,8,5,12,3,0,2,2,12,3,6,16,2,0
"2017/18",2018-04-14,"C Pawson","Huddersfield","Watford","HomeWin","Draw",1,0,9,1,9,9,2,0,0,0,4,2,6,8,2,0
"2017/18",2018-04-14,"C Kavanagh","Liverpool","Bournemouth","HomeWin","HomeWin",3,1,20,7,7,9,1,0,0,0,6,1,5,9,1,0
"2017/18",2018-04-14,"M Dean","Southampton","Chelsea","AwayWin","HomeWin",2,1,10,7,4,13,5,0,3,0,17,5,7,14,3,0
"2017/18",2018-04-14,"L Mason","Swansea","Everton","Draw","AwayWin",1,0,17,7,6,10,1,0,1,1,12,3,3,11,1,0
"2017/18",2018-04-14,"J Moss","Tottenham","Man City","AwayWin","AwayWin",1,1,8,3,5,11,3,0,3,2,17,6,7,12,4,0
"2017/18",2018-04-15,"P Tierney","Man United","West Brom","AwayWin","Draw",0,0,14,4,4,8,1,0,1,0,10,4,4,13,1,0
"2017/18",2018-04-15,"A Taylor","Newcastle","Arsenal","HomeWin","Draw",2,1,8,4,2,11,1,0,1,1,15,3,5,9,0,0
"2017/18",2018-04-16,"M Oliver","West Ham","Stoke","Draw","Draw",1,0,18,6,10,15,2,0,1,0,11,7,1,21,3,0
"2017/18",2018-04-17,"K Friend","Brighton","Tottenham","Draw","Draw",1,0,8,5,3,6,1,0,1,0,16,6,4,5,0,0
"2017/18",2018-04-18,"G Scott","Bournemouth","Man United","AwayWin","AwayWin",0,0,13,2,8,9,3,0,2,1,13,4,5,8,1,0
"2017/18",2018-04-19,"R Madley","Burnley","Chelsea","AwayWin","AwayWin",1,0,5,2,3,9,1,0,2,1,16,5,2,11,0,0
"2017/18",2018-04-19,"R East","Leicester","Southampton","Draw","Draw",0,0,11,3,11,10,0,0,0,0,6,2,3,10,0,0
"2017/18",2018-04-21,"C Kavanagh","Watford","Crystal Palace","Draw","Draw",0,0,14,4,4,17,3,0,0,0,6,1,3,13,5,0
"2017/18",2018-04-21,"S Attwell","West Brom","Liverpool","Draw","AwayWin",2,0,13,6,7,12,0,0,2,1,9,3,4,5,1,0
"2017/18",2018-04-22,"L Mason","Arsenal","West Ham","HomeWin","Draw",4,0,20,8,8,11,3,0,1,0,11,4,6,9,2,0
"2017/18",2018-04-22,"C Pawson","Man City","Swansea","HomeWin","HomeWin",5,2,19,12,5,6,0,0,0,0,4,1,1,8,1,0
"2017/18",2018-04-22,"M Dean","Stoke","Burnley","Draw","HomeWin",1,1,8,3,3,15,2,0,1,0,16,7,8,5,1,0
"2017/18",2018-04-23,"R Madley","Everton","Newcastle","HomeWin","Draw",1,0,9,1,4,10,2,0,0,0,9,2,6,11,1,0
"2017/18",2018-04-28,"R East","Burnley","Brighton","Draw","Draw",0,0,10,4,3,5,0,0,0,0,9,1,4,17,2,0
"2017/18",2018-04-28,"M Dean","Crystal Palace","Leicester","HomeWin","HomeWin",5,2,15,9,8,11,1,0,0,0,6,1,2,9,1,1
"2017/18",2018-04-28,"L Probert","Huddersfield","Everton","AwayWin","AwayWin",0,0,9,2,4,9,1,0,2,1,7,5,3,8,0,0
"2017/18",2018-04-28,"A Marriner","Liverpool","Stoke","Draw","Draw",0,0,20,2,9,7,1,0,0,0,5,1,2,14,2,0
"2017/18",2018-04-28,"D Coote","Newcastle","West Brom","AwayWin","AwayWin",0,0,17,2,5,8,1,0,1,1,9,2,1,13,3,0
"2017/18",2018-04-28,"A Taylor","Southampton","Bournemouth","HomeWin","Draw",2,1,14,6,5,12,5,0,1,1,14,7,8,11,1,0
"2017/18",2018-04-28,"J Moss","Swansea","Chelsea","AwayWin","AwayWin",0,0,10,3,1,13,1,0,1,1,11,3,2,9,1,0
"2017/18",2018-04-29,"K Friend","Man United","Arsenal","HomeWin","HomeWin",2,1,17,3,9,12,0,0,1,0,8,3,0,7,1,0
"2017/18",2018-04-29,"N Swarbrick","West Ham","Man City","AwayWin","AwayWin",1,1,4,1,0,5,0,0,4,2,19,7,7,11,1,0
"2017/18",2018-04-30,"M Oliver","Tottenham","Watford","HomeWin","HomeWin",2,1,13,3,4,11,1,0,0,0,13,5,0,10,0,0
"2017/18",2018-05-04,"C Pawson","Brighton","Man United","HomeWin","Draw",1,0,11,4,5,5,2,0,0,0,16,3,6,3,0,0
"2017/18",2018-05-05,"K Friend","Bournemouth","Swansea","HomeWin","HomeWin",1,1,13,5,11,10,1,0,0,0,12,3,6,10,4,0
"2017/18",2018-05-05,"J Moss","Everton","Southampton","Draw","Draw",1,0,9,3,3,14,2,0,1,0,11,5,4,12,4,1
"2017/18",2018-05-05,"C Kavanagh","Leicester","West Ham","AwayWin","AwayWin",0,0,13,2,8,8,1,0,2,1,13,3,3,9,2,0
"2017/18",2018-05-05,"M Atkinson","Stoke","Crystal Palace","AwayWin","HomeWin",1,1,7,2,1,18,5,0,2,0,13,2,7,12,2,0
"2017/18",2018-05-05,"R East","Watford","Newcastle","HomeWin","HomeWin",2,2,11,8,2,9,2,0,1,0,9,1,5,11,1,0
"2017/18",2018-05-05,"M Jones","West Brom","Tottenham","HomeWin","Draw",1,0,9,1,5,13,4,0,0,0,18,5,9,12,1,0
"2017/18",2018-05-06,"A Marriner","Arsenal","Burnley","HomeWin","HomeWin",5,2,16,8,4,6,0,0,0,0,6,2,5,7,1,0
"2017/18",2018-05-06,"A Taylor","Chelsea","Liverpool","HomeWin","HomeWin",1,1,12,4,3,12,3,0,0,0,10,5,1,9,2,0
"2017/18",2018-05-06,"M Dean","Man City","Huddersfield","Draw","Draw",0,0,15,2,10,9,0,0,0,0,5,3,1,4,3,0
"2017/18",2018-05-08,"M Oliver","Swansea","Southampton","AwayWin","Draw",0,0,11,3,7,7,2,0,1,0,13,8,6,15,1,0
"2017/18",2018-05-09,"L Mason","Chelsea","Huddersfield","Draw","Draw",1,0,22,5,9,7,0,0,1,0,3,2,0,10,1,0
"2017/18",2018-05-09,"G Scott","Leicester","Arsenal","HomeWin","HomeWin",3,1,19,10,6,7,2,0,1,0,14,7,6,12,2,1
"2017/18",2018-05-09,"P Tierney","Man City","Brighton","HomeWin","HomeWin",3,2,19,7,4,5,0,0,1,1,6,3,3,7,1,0
"2017/18",2018-05-09,"N Swarbrick","Tottenham","Newcastle","HomeWin","Draw",1,0,11,7,6,10,2,0,0,0,14,3,4,8,3,0
"2017/18",2018-05-10,"J Moss","West Ham","Man United","Draw","Draw",0,0,9,2,1,12,1,0,0,0,16,6,6,12,1,0
"2017/18",2018-05-13,"P Tierney","Burnley","Bournemouth","AwayWin","HomeWin",1,1,12,4,7,14,0,0,2,0,16,5,8,9,0,0
"2017/18",2018-05-13,"J Moss","Crystal Palace","West Brom","HomeWin","Draw",2,0,11,5,4,10,2,0,0,0,7,1,2,11,3,0
"2017/18",2018-05-13,"M Oliver","Huddersfield","Arsenal","AwayWin","AwayWin",0,0,18,3,7,11,1,0,1,1,9,4,4,7,0,0
"2017/18",2018-05-13,"K Friend","Liverpool","Brighton","HomeWin","HomeWin",4,2,22,11,7,3,0,0,0,0,2,1,3,6,0,0
"2017/18",2018-05-13,"L Mason","Man United","Watford","HomeWin","HomeWin",1,1,7,1,6,6,4,0,0,0,7,3,5,11,0,0
"2017/18",2018-05-13,"M Atkinson","Newcastle","Chelsea","HomeWin","HomeWin",3,1,16,6,4,11,0,0,0,0,6,2,2,10,1,0
"2017/18",2018-05-13,"A Marriner","Southampton","Man City","AwayWin","Draw",0,0,8,3,1,8,3,0,1,0,13,2,12,10,1,0
"2017/18",2018-05-13,"A Taylor","Swansea","Stoke","AwayWin","AwayWin",1,1,26,11,6,12,1,0,2,2,8,5,0,9,2,0
"2017/18",2018-05-13,"C Pawson","Tottenham","Leicester","HomeWin","AwayWin",5,1,14,6,4,9,1,0,4,2,16,9,4,13,2,0
"2017/18",2018-05-13,"G Scott","West Ham","Everton","HomeWin","HomeWin",3,1,15,4,6,10,0,0,1,0,14,7,6,13,1,0
"2018/19",2018-08-10,"A Marriner","Man United","Leicester","HomeWin","HomeWin",2,1,8,6,2,11,2,0,1,0,13,4,5,8,1,0
"2018/19",2018-08-11,"K Friend","Bournemouth","Cardiff","HomeWin","HomeWin",2,1,12,4,7,11,1,0,0,0,10,1,4,9,1,0
"2018/19",2018-08-11,"M Dean","Fulham","Crystal Palace","AwayWin","AwayWin",0,0,15,6,5,9,1,0,2,1,10,9,5,11,2,0
"2018/19",2018-08-11,"C Kavanagh","Huddersfield","Chelsea","AwayWin","AwayWin",0,0,6,1,2,9,2,0,3,2,13,4,5,8,1,0
"2018/19",2018-08-11,"M Atkinson","Newcastle","Tottenham","AwayWin","AwayWin",1,1,15,2,3,11,2,0,2,2,15,5,5,12,2,0
"2018/19",2018-08-11,"J Moss","Watford","Brighton","HomeWin","HomeWin",2,1,19,5,8,10,2,0,0,0,6,0,2,16,2,0
"2018/19",2018-08-11,"C Pawson","Wolves","Everton","Draw","Draw",2,1,11,4,3,8,0,0,2,1,6,5,6,7,1,1
"2018/19",2018-08-12,"M Oliver","Arsenal","Man City","AwayWin","AwayWin",0,0,9,3,2,11,2,0,2,1,17,8,9,14,2,0
"2018/19",2018-08-12,"A Taylor","Liverpool","West Ham","HomeWin","HomeWin",4,2,18,8,5,14,1,0,0,0,5,2,4,9,2,0
"2018/19",2018-08-12,"G Scott","Southampton","Burnley","Draw","Draw",0,0,18,3,8,10,0,0,0,0,16,6,5,9,1,0
"2018/19",2018-08-18,"C Pawson","Cardiff","Newcastle","Draw","Draw",0,0,12,1,5,14,2,0,0,0,12,6,5,16,2,1
"2018/19",2018-08-18,"M Atkinson","Chelsea","Arsenal","HomeWin","Draw",3,2,24,11,5,12,0,0,2,2,15,6,1,9,2,0
"2018/19",2018-08-18,"L Mason","Everton","Southampton","HomeWin","HomeWin",2,2,13,7,2,8,0,0,1,0,15,4,5,20,5,0
"2018/19",2018-08-18,"M Dean","Leicester","Wolves","HomeWin","HomeWin",2,2,6,2,1,10,2,1,0,0,11,3,9,8,1,0
"2018/19",2018-08-18,"A Taylor","Tottenham","Fulham","HomeWin","HomeWin",3,1,25,11,5,9,0,0,1,0,10,3,2,5,0,0
"2018/19",2018-08-18,"S Attwell","West Ham","Bournemouth","AwayWin","HomeWin",1,1,11,5,6,14,6,0,2,0,12,5,4,10,2,0
"2018/19",2018-08-19,"K Friend","Brighton","Man United","HomeWin","HomeWin",3,3,6,3,3,16,1,0,2,1,9,3,5,13,1,0
"2018/19",2018-08-19,"P Tierney","Burnley","Watford","AwayWin","Draw",1,1,8,3,5,8,1,0,3,1,9,6,2,19,2,0
"2018/19",2018-08-19,"A Marriner","Man City","Huddersfield","HomeWin","HomeWin",6,3,32,14,10,9,0,0,1,1,5,1,3,4,2,0
"2018/19",2018-08-20,"M Oliver","Crystal Palace","Liverpool","AwayWin","AwayWin",0,0,8,2,6,6,1,1,2,1,16,6,7,13,1,0
"2018/19",2018-08-25,"G Scott","Arsenal","West Ham","HomeWin","Draw",3,1,17,10,10,16,1,0,1,1,13,5,2,13,3,0
"2018/19",2018-08-25,"L Probert","Bournemouth","Everton","Draw","Draw",2,0,17,5,6,12,0,1,2,0,11,3,2,10,3,1
"2018/19",2018-08-25,"M Oliver","Huddersfield","Cardiff","Draw","Draw",0,0,5,1,7,8,0,1,0,0,14,4,7,10,1,0
"2018/19",2018-08-25,"C Kavanagh","Liverpool","Brighton","HomeWin","HomeWin",1,1,22,8,8,8,1,0,0,0,6,2,5,14,1,0
"2018/19",2018-08-25,"J Moss","Southampton","Leicester","AwayWin","Draw",1,0,11,5,10,13,1,1,2,0,8,5,3,11,1,0
"2018/19",2018-08-25,"M Atkinson","Wolves","Man City","Draw","Draw",1,0,11,2,5,13,1,0,1,0,18,6,9,8,2,0
"2018/19",2018-08-26,"D Coote","Fulham","Burnley","HomeWin","HomeWin",4,3,25,12,6,11,2,0,2,2,12,2,4,8,1,0
"2018/19",2018-08-26,"P Tierney","Newcastle","Chelsea","AwayWin","Draw",1,0,6,2,4,16,3,0,2,0,15,3,5,8,1,0
"2018/19",2018-08-26,"A Taylor","Watford","Crystal Palace","HomeWin","Draw",2,0,13,5,6,14,4,0,1,0,9,3,3,11,2,0
"2018/19",2018-08-27,"C Pawson","Man United","Tottenham","AwayWin","Draw",0,0,23,5,5,11,2,0,3,0,9,5,2,16,4,0
"2018/19",2018-09-01,"L Probert","Brighton","Fulham","Draw","AwayWin",2,0,15,5,7,12,3,0,2,1,10,5,1,14,3,0
"2018/19",2018-09-01,"L Mason","Chelsea","Bournemouth","HomeWin","Draw",2,0,24,6,7,10,2,0,0,0,8,1,6,7,2,0
"2018/19",2018-09-01,"M Atkinson","Crystal Palace","Southampton","AwayWin","Draw",0,0,20,6,7,11,1,0,2,0,19,6,4,12,1,0
"2018/19",2018-09-01,"S Attwell","Everton","Huddersfield","Draw","Draw",1,1,11,1,4,13,3,0,1,1,9,6,3,14,3,0
"2018/19",2018-09-01,"P Tierney","Leicester","Liverpool","AwayWin","AwayWin",1,0,12,5,4,9,3,0,2,2,10,4,4,12,2,0
"2018/19",2018-09-01,"K Friend","Man City","Newcastle","HomeWin","Draw",2,1,24,8,4,5,0,0,1,1,3,2,0,13,0,0
"2018/19",2018-09-01,"C Kavanagh","West Ham","Wolves","AwayWin","Draw",0,0,13,3,4,10,2,0,1,0,15,6,4,11,1,0
"2018/19",2018-09-02,"J Moss","Burnley","Man United","AwayWin","AwayWin",0,0,9,2,2,7,2,0,2,2,21,9,5,13,3,1
"2018/19",2018-09-02,"A Taylor","Cardiff","Arsenal","AwayWin","Draw",2,1,14,3,3,12,3,0,3,1,17,11,9,14,4,0
"2018/19",2018-09-02,"A Marriner","Watford","Tottenham","HomeWin","Draw",2,0,7,3,3,9,2,0,1,0,11,2,10,8,1,0
"2018/19",2018-09-15,"C Pawson","Bournemouth","Leicester","HomeWin","HomeWin",4,3,10,5,4,13,3,0,2,0,14,8,6,15,2,1
"2018/19",2018-09-15,"J Moss","Chelsea","Cardiff","HomeWin","HomeWin",4,2,18,7,5,8,0,0,1,1,6,2,4,10,0,0
"2018/19",2018-09-15,"L Mason","Huddersfield","Crystal Palace","AwayWin","AwayWin",0,0,15,2,5,11,1,0,1,1,7,2,3,17,2,0
"2018/19",2018-09-15,"S Attwell","Man City","Fulham","HomeWin","HomeWin",3,2,28,9,10,7,0,0,0,0,9,3,4,7,0,0
"2018/19",2018-09-15,"L Probert","Newcastle","Arsenal","AwayWin","Draw",1,0,4,2,10,13,0,0,2,0,12,2,4,11,0,0
"2018/19",2018-09-15,"M Oliver","Tottenham","Liverpool","AwayWin","AwayWin",1,0,11,3,5,17,0,0,2,1,17,10,4,16,0,0
"2018/19",2018-09-15,"M Dean","Watford","Man United","AwayWin","AwayWin",1,0,14,5,6,9,2,0,2,2,9,6,8,11,1,1
"2018/19",2018-09-16,"M Atkinson","Everton","West Ham","AwayWin","AwayWin",1,1,16,4,4,15,2,0,3,2,9,4,2,12,5,0
"2018/19",2018-09-16,"A Marriner","Wolves","Burnley","HomeWin","Draw",1,0,30,7,8,10,2,0,0,0,7,2,2,9,4,0
"2018/19",2018-09-17,"A Taylor","Southampton","Brighton","Draw","HomeWin",2,1,14,5,1,10,2,0,2,0,12,4,4,13,3,0
"2018/19",2018-09-22,"C Kavanagh","Brighton","Tottenham","AwayWin","AwayWin",1,0,8,4,5,15,2,0,2,1,16,7,7,9,1,0
"2018/19",2018-09-22,"A Taylor","Burnley","Bournemouth","HomeWin","HomeWin",4,2,12,5,3,17,2,0,0,0,19,5,8,6,0,0
"2018/19",2018-09-22,"M Oliver","Cardiff","Man City","AwayWin","AwayWin",0,0,2,2,1,6,1,0,5,3,21,10,9,4,1,0
"2018/19",2018-09-22,"A Marriner","Crystal Palace","Newcastle","Draw","Draw",0,0,16,4,9,8,1,0,0,0,6,3,5,11,1,0
"2018/19",2018-09-22,"M Atkinson","Fulham","Watford","Draw","AwayWin",1,0,15,3,8,11,2,0,1,1,11,6,8,9,1,0
"2018/19",2018-09-22,"D Coote","Leicester","Huddersfield","HomeWin","Draw",3,1,18,8,3,10,2,0,1,1,9,2,1,16,1,0
"2018/19",2018-09-22,"P Tierney","Liverpool","Southampton","HomeWin","HomeWin",3,3,12,4,5,7,0,0,0,0,7,1,4,10,2,0
"2018/19",2018-09-22,"K Friend","Man United","Wolves","Draw","HomeWin",1,1,15,6,5,5,1,0,1,0,11,8,4,17,1,0
"2018/19",2018-09-23,"J Moss","Arsenal","Everton","HomeWin","Draw",2,0,9,5,5,17,2,0,0,0,9,6,9,12,1,0
"2018/19",2018-09-23,"M Dean","West Ham","Chelsea","Draw","Draw",0,0,6,1,1,11,2,0,0,0,17,6,8,9,1,0
"2018/19",2018-09-29,"A Taylor","Arsenal","Watford","HomeWin","Draw",2,0,9,2,6,11,2,0,0,0,13,4,6,17,2,0
"2018/19",2018-09-29,"A Marriner","Chelsea","Liverpool","Draw","HomeWin",1,1,10,4,4,7,0,0,1,0,13,6,4,9,2,0
"2018/19",2018-09-29,"R East","Everton","Fulham","HomeWin","Draw",3,0,19,6,12,13,0,0,0,0,6,0,1,13,3,0
"2018/19",2018-09-29,"C Pawson","Huddersfield","Tottenham","AwayWin","AwayWin",0,0,9,5,3,17,2,0,2,2,10,6,0,16,2,0
"2018/19",2018-09-29,"L Mason","Man City","Brighton","HomeWin","HomeWin",2,1,28,8,10,4,0,0,0,0,4,1,3,10,3,0
"2018/19",2018-09-29,"S Hooper","Newcastle","Leicester","AwayWin","AwayWin",0,0,6,1,5,11,0,0,2,1,12,5,9,5,0,0
"2018/19",2018-09-29,"M Oliver","West Ham","Man United","HomeWin","HomeWin",3,2,8,3,4,12,0,0,1,0,9,4,9,12,1,0
"2018/19",2018-09-29,"S Attwell","Wolves","Southampton","HomeWin","Draw",2,0,14,6,8,11,3,0,0,0,17,6,6,7,1,0
"2018/19",2018-09-30,"M Atkinson","Cardiff","Burnley","AwayWin","Draw",1,0,19,5,10,11,1,0,2,0,3,2,2,15,3,0
"2018/19",2018-10-01,"M Dean","Bournemouth","Crystal Palace","HomeWin","HomeWin",2,1,11,5,3,9,3,0,1,0,10,2,3,12,4,0
"2018/19",2018-10-05,"K Friend","Brighton","West Ham","HomeWin","HomeWin",1,1,9,4,2,12,3,0,0,0,17,4,9,8,2,0
"2018/19",2018-10-06,"C Kavanagh","Burnley","Huddersfield","Draw","HomeWin",1,1,6,3,1,8,2,0,1,0,19,2,10,11,2,0
"2018/19",2018-10-06,"M Oliver","Crystal Palace","Wolves","AwayWin","Draw",0,0,11,4,6,11,3,0,1,0,7,2,3,13,4,0
"2018/19",2018-10-06,"A Marriner","Leicester","Everton","AwayWin","Draw",1,1,8,2,2,10,2,1,2,1,17,8,10,11,1,0
"2018/19",2018-10-06,"A Taylor","Man United","Newcastle","HomeWin","AwayWin",3,0,18,10,10,16,2,0,2,2,13,8,6,8,2,0
"2018/19",2018-10-06,"M Dean","Tottenham","Cardiff","HomeWin","HomeWin",1,1,19,7,6,7,2,0,0,0,8,6,2,11,1,1
"2018/19",2018-10-06,"J Moss","Watford","Bournemouth","AwayWin","AwayWin",0,0,14,2,10,11,3,1,4,3,10,7,7,9,1,0
"2018/19",2018-10-07,"P Tierney","Fulham","Arsenal","AwayWin","Draw",1,1,21,4,4,11,2,0,5,1,9,7,2,12,0,0
"2018/19",2018-10-07,"M Atkinson","Liverpool","Man City","Draw","Draw",0,0,7,2,2,10,1,0,0,0,6,2,6,10,3,0
"2018/19",2018-10-07,"C Pawson","Southampton","Chelsea","AwayWin","AwayWin",0,0,15,6,4,13,6,0,3,1,21,6,12,11,0,0
"2018/19",2018-10-20,"L Probert","Bournemouth","Southampton","Draw","Draw",0,0,10,2,6,10,1,0,0,0,8,4,4,14,2,0
"2018/19",2018-10-20,"K Friend","Cardiff","Fulham","HomeWin","Draw",4,2,22,5,4,15,3,0,2,2,9,4,4,16,3,0
"2018/19",2018-10-20,"M Dean","Chelsea","Man United","Draw","HomeWin",2,1,21,6,5,9,2,0,2,0,7,4,3,17,5,0
"2018/19",2018-10-20,"M Oliver","Huddersfield","Liverpool","AwayWin","AwayWin",0,0,13,1,2,9,0,0,1,1,11,2,4,6,2,0
"2018/19",2018-10-20,"J Moss","Man City","Burnley","HomeWin","HomeWin",5,1,24,10,10,11,2,0,0,0,5,0,1,5,2,0
"2018/19",2018-10-20,"A Marriner","Newcastle","Brighton","AwayWin","AwayWin",0,0,27,6,10,13,0,0,1,1,8,2,2,17,2,0
"2018/19",2018-10-20,"M Atkinson","West Ham","Tottenham","AwayWin","AwayWin",0,0,13,4,10,8,3,0,1,1,10,2,6,10,0,0
"2018/19",2018-10-20,"L Mason","Wolves","Watford","AwayWin","AwayWin",0,0,10,1,8,23,3,0,2,2,9,3,2,13,1,0
"2018/19",2018-10-21,"A Taylor","Everton","Crystal Palace","HomeWin","Draw",2,0,20,4,10,13,2,0,0,0,7,3,5,17,1,0
"2018/19",2018-10-22,"C Kavanagh","Arsenal","Leicester","HomeWin","Draw",3,1,19,6,6,10,2,0,1,1,8,2,4,10,2,0
"2018/19",2018-10-27,"A Taylor","Brighton","Wolves","HomeWin","Draw",1,0,2,1,1,11,3,0,0,0,25,7,10,8,0,0
"2018/19",2018-10-27,"A Marriner","Fulham","Bournemouth","AwayWin","AwayWin",0,0,11,1,5,16,2,1,3,1,12,5,5,3,1,0
"2018/19",2018-10-27,"M Oliver","Leicester","West Ham","Draw","AwayWin",1,0,21,7,8,17,1,0,1,1,11,3,0,5,1,1
"2018/19",2018-10-27,"S Attwell","Liverpool","Cardiff","HomeWin","HomeWin",4,1,19,7,8,6,0,0,1,0,2,1,0,4,0,0
"2018/19",2018-10-27,"C Kavanagh","Southampton","Newcastle","Draw","Draw",0,0,22,4,7,9,0,0,0,0,6,0,2,12,1,0
"2018/19",2018-10-27,"M Dean","Watford","Huddersfield","HomeWin","HomeWin",3,2,12,6,3,9,1,0,0,0,13,7,3,13,2,0
"2018/19",2018-10-28,"C Pawson","Burnley","Chelsea","AwayWin","AwayWin",0,0,7,1,4,14,4,0,4,1,24,8,4,10,2,0
"2018/19",2018-10-28,"M Atkinson","Crystal Palace","Arsenal","Draw","HomeWin",2,1,16,3,6,10,1,0,2,0,7,2,4,16,2,0
"2018/19",2018-10-28,"J Moss","Man United","Everton","HomeWin","HomeWin",2,1,14,10,8,15,2,0,1,0,14,6,4,12,1,0
"2018/19",2018-10-29,"K Friend","Tottenham","Man City","AwayWin","AwayWin",0,0,4,1,3,13,2,0,1,1,13,6,6,13,2,0
"2018/19",2018-11-03,"A Marriner","Arsenal","Liverpool","Draw","Draw",1,0,12,4,5,7,1,0,1,0,13,4,8,7,1,0
"2018/19",2018-11-03,"P Tierney","Bournemouth","Man United","AwayWin","Draw",1,1,18,7,9,12,4,0,2,1,18,8,5,12,3,0
"2018/19",2018-11-03,"L Probert","Cardiff","Leicester","AwayWin","Draw",0,0,11,2,6,13,2,0,1,0,13,5,12,12,2,0
"2018/19",2018-11-03,"D Coote","Everton","Brighton","HomeWin","Draw",3,1,14,3,6,9,0,0,1,1,5,3,4,17,1,0
"2018/19",2018-11-03,"C Pawson","Newcastle","Watford","HomeWin","Draw",1,0,10,2,8,12,1,0,0,0,16,1,9,11,5,0
"2018/19",2018-11-03,"R East","West Ham","Burnley","HomeWin","Draw",4,1,22,10,10,7,1,0,2,1,6,3,4,9,4,0
"2018/19",2018-11-03,"M Dean","Wolves","Tottenham","AwayWin","AwayWin",2,0,16,7,5,11,1,0,3,2,10,8,1,8,2,0
"2018/19",2018-11-04,"M Oliver","Chelsea","Crystal Palace","HomeWin","HomeWin",3,1,15,6,4,6,0,0,1,0,7,2,2,13,1,0
"2018/19",2018-11-04,"L Mason","Man City","Southampton","HomeWin","HomeWin",6,4,18,8,4,14,1,0,1,1,12,6,4,9,1,0
"2018/19",2018-11-05,"A Taylor","Huddersfield","Fulham","HomeWin","HomeWin",1,1,10,2,5,11,1,0,0,0,7,1,4,8,2,0
